FINESS_ET;FINESS_EJ;RAISON_SOCIALE;RAISON_SOCIALE_ENTITE_JURIDIQUE;ADRESSE_ADMINISTRATIVE_1;ADRESSE_ADMINISTRATIVE_2;NUM_VOIE;CPT_NUM;TYPE_VOIE;VOIE;ADRESSE_COMPLETE;COMPLEMENT_ADRESSE;NUM_DEPT;DEPT;CP_VILLE;NUM_TEL;NUM_FAX;NUM_CAT;CATEGORIE_DE_L_ETABLISSEMENT;NUM_TYPE;TYPE_ETABLISSEMENT;NUM_SIRET;CODE_APE;CODE_TARIF;LIB_TARIFICATION;CODE_PSPH;PARTICIPANT_SERVICE_PUBLIC_HOSPITALIER;DATE_OUVERTURE;lat;lng;WGS84
770809010;770700185;CENTRE MEDICO-PSYCHO. 77 I 05;DISP. HYGIENE MENTALE SECT 6  CENTRE MEDICO SPORTIF;;;5;;R;JEAN  JAURES;5 R JEAN  JAURES;;77;SEINE-ET-MARNE;77410 CLAYE SOUILLY;01 64 27 65 42;01 64 67 10 07;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770933500124;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9450129;2.6828298;48.9450129,2.6828298
770803211;770110013;CTRE MEDICO-PSYCHOLOGIQUE 77I04;;;;62;;R;BERTRAND FLORNOY;62 R BERTRAND FLORNOY;;77;SEINE-ET-MARNE;77120 COULOMMIERS;01 64 03 22 37;01 64 75 13 99;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770948300114;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8097014;3.0827256;48.8097014,3.0827256
750802761;910140011;CMP ADULTES SALNEUVE;CENTRE MEDICO-PSYCHOLOGIQUE PERRAY VAUCLUSE 75 G 20;;PV 75 G 20;18;;R;SALNEUVE;18 R SALNEUVE;;75;PARIS;75017 PARIS;01 47 66 59 80;01 46 22 67 54;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910206700163;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8855503;2.3143885;48.8855503,2.3143885
750150237;750006728;HOPITAL DE LA CROIX SAINT-SIMON;HOPITAL DE LA CROIX SAINT-SIMON;;;125;;R;D'AVRON;125 R D'AVRON;;75;PARIS;75020 PARIS;01 44 64 16 00;01 43 71 33 96;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;44504332600039;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1920-09-24;48.8531483;2.4085778;48.8531483,2.4085778
940810880;940140023;CENTRE MEDICO-PSY.94-G01;CTRE MEDICO-PSYCHOLOGIQUE PSYCHIATRIE GENERALE - GROUPE 01;;;6;;AV;PIERRE BROSSOLETTE;6 AV PIERRE BROSSOLETTE;ESCALIER B 2ÈME ÉTAGE;94;VAL-DE-MARNE;94300 VINCENNES;01 43 28 96 18;01 43 28 70 33;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1959-01-11;48.8468071;2.4407227;48.8468071,2.4407227
780809448;780140026;LA POMMERAIE 78G12-I04;CENTRE MEDICO-PSYCHOLOGIQUE 78G12 I04;;;2;;AV;DE SAINT GERMAIN;2 AV DE SAINT GERMAIN;;78;YVELINES;78370 PLAISIR;01 30 55 34 59;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780010000112;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8259044;1.9459399;48.8259044,1.9459399
950006189;950110015;CENTRE LA GRAVIDA;;;;10;B;RTE;D'ARGENTEUIL;10B RTE D'ARGENTEUIL;;95;VAL-D'OISE;95240 CORMEILLES EN PARISIS;01 39 78 32 82;01 39 31 25 96;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950163100213;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.9704439;2.1994798;48.9704439,2.1994798
950803213;950110015;CTRE MEDICO-PSYCHOLOGIQUE 95I01;;;CITE DES SYCOMORES;16;;R;DE LA BERTHIE;16 R DE LA BERTHIE;;95;VAL-D'OISE;95870 BEZONS;01 34 11 73 60;01 34 11 73 68;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950163100072;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9364591;2.2046497;48.9364591,2.2046497
920808193;950140012;HOPITAL DE JOUR POUR ADULTES.;HOPITAL DE JOUR POUR ADULTES.;;;86;;R;DU PRÉSIDENT WILSON;86 R DU PRÉSIDENT WILSON;;92;HAUTS-DE-SEINE;92300 LEVALLOIS PERRET;01 41 06 63 90;01 41 06 63 96;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26950008800092;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1984-01-06;48.8948674;2.2880522;48.8948674,2.2880522
750008419;750720674;CMP POUR L' ENFANT ET LA FAMILLE;CMP - POUR L'ENFANT ET LA FAMILLE CEREP;;;56;;R;ABBE GROULT;56 R ABBE GROULT;;75;PARIS;75015 PARIS;01 53 68 93 46;01 53 68 93 55;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1981-04-04;48.8397978;2.2962997;48.8397978,2.2962997
920814027;940140049;POLYCLINIQUE COUTURIER 92G18;HOPITAL DE JOUR ET CENTRE D'ACCUEIL D'URGENCE POUR ADULTES;;POLICLINIQUE 18;42;;R;P.VAILLANT COUTURIER;42 R P.VAILLANT COUTURIER;;92;HAUTS-DE-SEINE;92240 MALAKOFF;01 42 53 00 40;01 42 53 50 39;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26940106300327;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8130707;2.2968778;48.8130707,2.2968778
910002286;910140029;APPARTEMENT THERAPEUTIQUE;APPARTEMENT THERAPEUTIQUE;;;16;;R;DES MOUSSERONS;16 R DES MOUSSERONS;;91;ESSONNE;91160 LONGJUMEAU;01 69 34 84 45;;412;Appartement Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1998-02-04;48.6899321;2.3015811;48.6899321,2.3015811
770014942;770700185;SERVICE ACCUEIL FAMILIAL THERAPEUTIQUE;;;;6;;R;SAINT- FIACRE;6 R SAINT- FIACRE;;77;SEINE-ET-MARNE;77100 MEAUX;01 64 35 38 38;01 64 34 33 47;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770933500140;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1998-10-12;48.9672432;2.8841968;48.9672432,2.8841968
910019009;910002773;UNITÉ PSYCHIATRIQUE GALIGNANI;;;MAISON D'ACCUEIL GALIGNANI;15;;BD;HENRI DUNANT;15 BD HENRI DUNANT;;91;ESSONNE;91106 CORBEIL ESSONNES CEDEX;01 69 13 60 00;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2008-03-25;48.604184;2.4821327;48.604184,2.4821327
930006788;930140025;ANTENNE 15;;SOINS AMBULATOIRES;;21;;ALL;VEUVE LINDET GIRARD;21 ALL VEUVE LINDET GIRARD;;93;SEINE-SAINT-DENIS;93390 CLICHY SOUS BOIS;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500187;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.9111242;2.5529306;48.9111242,2.5529306
770011799;770170017;HOPITAL DE JOUR MARIE-ROSE MAMELET;;;;17;;AV;HENIN;17 AV HENIN;;77;SEINE-ET-MARNE;77500 CHELLES;01 64 30 70 70;01 60 20 86 69;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.8804358;2.5826564;48.8804358,2.5826564
780809455;780140026;CTRE MEDICO PSYCHOLOGIQUE 78G13;;;;2;;PAS;ROCHE;2 PAS ROCHE;;78;YVELINES;78000 VERSAILLES;01 39 02 02 65;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780010000120;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.809992;2.1368604;48.809992,2.1368604
920690278;920718202;"HOPITAL DE JOUR ""LES LIERRES""";;;;12;;R;ERNEST RENAN;12 R ERNEST RENAN;;92;HAUTS-DE-SEINE;92310 SEVRES;01 45 34 01 61;01 45 07 87 34;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;78545228500014;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1977-01-01;48.820483;2.2143718;48.820483,2.2143718
920000320;940140049;HOPITAL DE JOUR 92G15 BOULOGNE;;;;52;;R;DES ABONDANCES;52 R DES ABONDANCES;;92;HAUTS-DE-SEINE;92100 BOULOGNE BILLANCOURT;01 46 03 56 35;01 41 31 15 24;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26940106300194;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8461386;2.2302831;48.8461386,2.2302831
920810603;950140012;CMP ADULTES 92G02 (RABELAIS);CENTRE MEDICO-PSYCHOLOGIQUE POUR ADULTES;;;5;;R;RABELAIS;5 R RABELAIS;;92;HAUTS-DE-SEINE;92600 ASNIERES SUR SEINE;01 41 32 24 20;01 41 32 24 21;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950008800191;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1986-01-01;48.9131996;2.2906781;48.9131996,2.2906781
750170235;750005068;HOPITAL DE JOUR VINCENT VAN GOGH;CENTRE DE SANTE MENTALE ET DE READAPTATION DE PARIS MGEN;;;178;;R;DE VAUGIRARD;178 R DE VAUGIRARD;;75;PARIS;75015 PARIS;01 53 65 84 20;01 47 04 39 98;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;44192191300089;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1962-04-02;48.8422161;2.3102443;48.8422161,2.3102443
750700015;750720609;URF LEOPOLD BELLAN;UNITE  DE REEDUCATION FONCTIONNELLE LEOPOLD BELLAN;;;16;;R;DE L'AQUEDUC;16 R DE L'AQUEDUC;;75;PARIS;75010 PARIS;01 53 26 22 22;01 53 26 22 29;135;Etablissement Réadaptation Fonctionnelle;1107;Etablissements de Soins de Suite et de Réadaptation;77567216500344;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1904-04-04;48.8805432;2.3601462;48.8805432,2.3601462
930006119;930140025;HOPITAL DE JOUR 93G01;;;;2;;R;DE SURESNES;2 R DE SURESNES;;93;SEINE-SAINT-DENIS;93200 ST DENIS;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500591;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.9437988;2.3671009;48.9437988,2.3671009
930005178;930140025;CENTRE ACCUEIL THERAPEUTIQUE;;;;;;R;DU CLOS BERNARD;R DU CLOS BERNARD;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500633;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.9110482;2.386525;48.9110482,2.386525
750042830;750710428;FONDATION DE ROTHSCHILD (SSR);SOINS DE SUITE ET DE READAPTATION DE LA FONDATION ROTSCHILD;;;78;;R;DE PICPUS;78 R DE PICPUS;;75;PARIS;75012 PARIS;01 44 68 72 98;01 44 68 71 39;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;77568109100127;8610Z;7;ARS établissements de santé non financés dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;2001-08-11;48.8416869;2.3981239;48.8416869,2.3981239
940812662;750721391;HOPITAL DE JOUR A ORLY;;;;2;;R;MARCO POLO;2 R MARCO POLO;;94;VAL-DE-MARNE;94310 ORLY;01 48 52 38 65;01 48 92 29 51;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77567634900126;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1991-04-23;48.7500031;2.4155626;48.7500031,2.4155626
940009848;940016819;CATTP;;;;9;;AV;DU GENERAL LECLERC;9 AV DU GENERAL LECLERC;;94;VAL-DE-MARNE;94140 ALFORTVILLE;01 41 79 18 22;01 43 68 01 90;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940109700648;8610Z;3;ARS établissements Publics de santé dotation globale;;;2007-01-03;48.8003209;2.4201268;48.8003209,2.4201268
770310019;770000370;CLINIQUE DU CHATEAU DE PERREUSE;;;;;;CHT;DE PERREUSE;CHT DE PERREUSE;B.P. 30031;77;SEINE-ET-MARNE;77260 LA FERTE SOUS JOUARRE;01 64 35 33 00;01 60 22 10 58;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;74595063400014;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1959-04-04;48.950507;3.130059;48.950507,3.130059
920000122;750712184;AGEPS (AP-HP);AGENCE GENERALE DES EQUIPEMENTS ET PRODUITS DE SANTE (AP-HP);;;13;;R;LAVOISIER;13 R LAVOISIER;;92;HAUTS-DE-SEINE;92000 NANTERRE;01 46 69 13 13;01 46 69 12 01;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200979;;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.8957004;2.1742607;48.8957004,2.1742607
920010089;780140059;HOPITAL DE JOUR LE PETIT HANS;;SECTEUR 92-I-04;;24;;BD;DE LA PAIX;24 BD DE LA PAIX;;92;HAUTS-DE-SEINE;92500 RUEIL MALMAISON;01 47 14 07 67;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.87182;2.1965443;48.87182,2.1965443
920023603;600100028;CATTP ADULTES;;DU CH COURBEVOIE-NEUILLY/SEINE;38-40;38;;R;DU PONT;38 R DU PONT;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;01 47 38 68 14;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26920002800133;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1997-01-07;48.8878771;2.2581502;48.8878771,2.2581502
920300761;920000973;CLINIQUE HARTMANN;;;;26;;BD;VICTOR HUGO;26 BD VICTOR HUGO;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;01 46 39 89 89;01 47 48 04 77;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;43292343100014;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1907-01-01;48.8858935;2.2804182;48.8858935,2.2804182
930019609;930110051;CMP EPINAY SUR SEINE;;;;48;;R;D'ENGHIEN;48 R D'ENGHIEN;;93;SEINE-SAINT-DENIS;93800 EPINAY SUR SEINE;01 48 68 20 13;01 48 41 45 82;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930101600169;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2007-07-02;48.9598723;2.3076444;48.9598723,2.3076444
940000458;940140049;CENTRE MEDICO-PSYCHOLOGIQUE 94G17;;;;13;;SQ;DU 19 MARS 1962;13 SQ DU 19 MARS 1962;;94;VAL-DE-MARNE;94260 FRESNES;01 46 68 28 08;01 42 68 52 65;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300467;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1989-01-04;48.7559305;2.3215309;48.7559305,2.3215309
930801089;930140025;HOPITAL DE JOUR 93G02 ST OUEN;HOPITAL DE JOUR;;;8;;R;DE L UNION;8 R DE L UNION;;93;SEINE-SAINT-DENIS;93400 ST OUEN;01 42 59 70 90;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500070;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9099776;2.3369599;48.9099776,2.3369599
940000631;940140049;CH PAUL GUIRAUD;CENTRE HOSPITALIER PAUL GUIRAUD A VILLEJUIF;;;54;;AV;DE LA REPUBLIQUE;54 AV DE LA REPUBLIQUE;;94;VAL-DE-MARNE;94806 VILLEJUIF CEDEX;01 42 11 70 01;01 42 11 71 00;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26940106300012;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1884-04-01;48.7885978;2.3586717;48.7885978,2.3586717
910808385;910002773;CENTRE MEDICO-PSY. 91 G 13 DU CHSF;DISPENSAIRE HYGIENE MENTALE   INTERSECTEUR III PSY INF JUVEN;;CENTRE DE JOUR PETITE ENFANCE;;;ALL;HAUTE AGORA;ALL HAUTE AGORA;;91;ESSONNE;91000 EVRY;01 60 91 73 30;01 60 91 73 39;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910004600144;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.628622;2.4289247;48.628622,2.4289247
930300066;930000401;HOPITAL PRIVE DE L'EST PARISIEN;HOPITAL PRIVE DE L'EST PARISIEN-CLINIQUE D'AULNAY;CLINIQUE D'AULNAY;30 AVENUE DU 14 JUILLET;11;;AV;DE LA REPUBLIQUE;11 AV DE LA REPUBLIQUE;;93;SEINE-SAINT-DENIS;93604 AULNAY SOUS BOIS CEDEX;01 48 19 33 33;01 48 68 61 92;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;32267748500011;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1934-01-01;48.9292015;2.4962235;48.9292015,2.4962235
770811370;770110054;CENTRE MEDICO-PSY. 77 G 03;;;;48;;SQ;NOBEL;48 SQ NOBEL;LES COURTILLERAIES;77;SEINE-ET-MARNE;77350 LE MEE SUR SEINE;01 64 52 14 85;01 64 52 70 47;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770005200066;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.5423198;2.627017;48.5423198,2.627017
750020109;750034308;ESPACE ADO 75I03;CTRE ACCUEIL THERAPEUTIQUE TP;;;5;;R;CLAUZEL;5 R CLAUZEL;;75;PARIS;75009 PARIS;01 44 53 07 39;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930124800267;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-06-17;48.8789746;2.3391798;48.8789746,2.3391798
930005368;930140025;CENTRE ACCUEIL THERAPEUTIQUE;;;;2;;R;MANIGART;2 R MANIGART;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;01 48 33 33 02;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500682;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.9120699;2.3982423;48.9120699,2.3982423
950005629;950110080;CMP MARINES;;;;12;;BD;GAMBETTA;12 BD GAMBETTA;;95;VAL-D'OISE;95640 MARINES;01 34 67 56 30;01 34 67 56 32;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950015300110;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1983-01-01;49.1460735;1.9767876;49.1460735,1.9767876
780820361;780001236;CENTRE MEDICO-PSY SECT.78 I 2;CENTRE MEDICO PSYCHOLOGIQUE INTERSECTEUR 2;;;23;;BD;GAMBETTA;23 BD GAMBETTA;;78;YVELINES;78300 POISSY;01 30 74 15 38;01 30 65 70 18;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780580200217;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9324348;2.0443124;48.9324348,2.0443124
920025152;920804465;"CMP 92I05 ENFANTS ""CHAVISÈVRES""";;;;259;;AV;ROGER SALENGRO;259 AV ROGER SALENGRO;;92;HAUTS-DE-SEINE;92370 CHAVILLE;01 46 03 04 24;01 46 03 65 49;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26920141400225;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1991-01-01;48.8174288;2.1962218;48.8174288,2.1962218
920024692;950140012;HAD 92G04;;;;7;;R;CAMILLE DESMOULINS;7 R CAMILLE DESMOULINS;;92;HAUTS-DE-SEINE;92300 LEVALLOIS PERRET;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26950008800142;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1994-01-01;48.8888994;2.2843171;48.8888994,2.2843171
950170019;750721342;HOPITAL DE JOUR LA MAYOTTE;HOPITAL DE JOUR LA MAYOTTE;;;165;;R;DE PARIS;165 R DE PARIS;;95;VAL-D'OISE;95680 MONTLIGNON;01 34 27 15 40;01 34 27 15 44;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77565992300020;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1969-01-09;49.0179888;2.2899214;49.0179888,2.2899214
950005868;950013870;CMP ISRAEL;;;;8;;R;GASTON ISRAEL;8 R GASTON ISRAEL;;95;VAL-D'OISE;95880 ENGHIEN LES BAINS;01 34 12 92 00;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950472600069;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.9739467;2.3078561;48.9739467,2.3078561
780000345;780110078;CH DE VERSAILLES-HOPITAL RICHAUD;CENTRE HOSPITALIER DE VERSAILLES-HOPITAL RICHAUD;;;1;;R;RICHAUD;1 R RICHAUD;;78;YVELINES;78011 VERSAILLES CEDEX;01 39 63 91 33;01 39 63 94 26;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26780271800010;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1901-01-01;48.8074016;2.1337584;48.8074016,2.1337584
780809331;780140059;CENTRE MEDICO-PSY SECT.78-G-8;CENTRE MEDICO-PSYCHOLOGIQUE SECTEUR 78-G-8;;;6;;R;DE STALINGRAD;6 R DE STALINGRAD;;78;YVELINES;78500 SARTROUVILLE;01 39 13 75 73;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780244500101;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9426157;2.16365;48.9426157,2.16365
